archive_path	file_stem	resolved_isolate_id	resolution_method	matches_wgs
csv_median/720003_18_A9.csv	720003_18_A9	720003-18	numeric_tgnr	True
csv_median/720660_18_G10.csv	720660_18_G10	720660-18	numeric_tgnr	True
csv_median/720606_18_E12.csv	720606_18_E12	720606-18	numeric_tgnr	True
csv_median/611445_18_C3.csv	611445_18_C3	611445-18	numeric_tgnr	True
csv_median/116961_18_G2.csv	116961_18_G2	116961-18	numeric_tgnr	True
csv_median/721440_18_B4.csv	721440_18_B4	721440-18	numeric_tgnr	True
csv_median/721553_18_D12.csv	721553_18_D12	721553-18	numeric_tgnr	True
csv_median/145816_18_B2_1.csv	145816_18_B2_1	145816-18	numeric_tgnr	True
csv_median/721995_18_E12.csv	721995_18_E12	721995-18	numeric_tgnr	True
csv_median/127083_18_C2.csv	127083_18_C2	127083-18	numeric_tgnr	True
csv_median/722046_18_C12.csv	722046_18_C12	722046-18	numeric_tgnr	True
csv_median/132090_18_C3.csv	132090_18_C3	132090-18	numeric_tgnr	True
csv_median/708938_18_G3.csv	708938_18_G3	708938-18	numeric_tgnr	True
csv_median/708294_18_E11.csv	708294_18_E11	708294-18	numeric_tgnr	True
csv_median/721773_18_A6.csv	721773_18_A6	721773-18	numeric_tgnr	True
csv_median/707690_18_C8.csv	707690_18_C8	707690-18	numeric_tgnr	True
csv_median/721669_18_A6.csv	721669_18_A6	721669-18	numeric_tgnr	True
csv_median/139865_18_D11.csv	139865_18_D11	139865-18	numeric_tgnr	True
csv_median/721440_18_B3.csv	721440_18_B3	721440-18	numeric_tgnr	True
csv_median/104977_19_H8.csv	104977_19_H8	104977-19	numeric_tgnr	True
csv_median/720989_18_E7.csv	720989_18_E7	720989-18	numeric_tgnr	True
csv_median/133117_18_F7.csv	133117_18_F7	133117-18	numeric_tgnr	True
csv_median/123429_18_G9.csv	123429_18_G9	123429-18	numeric_tgnr	True
csv_median/721189_18_F2.csv	721189_18_F2	721189-18	numeric_tgnr	True
csv_median/720239_18_D7.csv	720239_18_D7	720239-18	numeric_tgnr	True
csv_median/721001_18_H4.csv	721001_18_H4	721001-18	numeric_tgnr	True
csv_median/130059_18_G5.csv	130059_18_G5	130059-18	numeric_tgnr	True
csv_median/708331_18_C4.csv	708331_18_C4	708331-18	numeric_tgnr	True
csv_median/721600_18_B1.csv	721600_18_B1	721600-18	numeric_tgnr	True
csv_median/721258_18_A5.csv	721258_18_A5	721258-18	numeric_tgnr	True
csv_median/719554_18_G3.csv	719554_18_G3	719554-18	numeric_tgnr	True
csv_median/721640_18_B8.csv	721640_18_B8	721640-18	numeric_tgnr	True
csv_median/102689_19_C11.csv	102689_19_C11	102689-19	numeric_tgnr	True
csv_median/720950_18_C8.csv	720950_18_C8	720950-18	numeric_tgnr	True
csv_median/ce1b6f48_9a71_4f7a_8097_c0ffbf11b4f0_G1.csv	ce1b6f48_9a71_4f7a_8097_c0ffbf11b4f0_G1	129347-18	uuid_mapped	True
csv_median/721483_18_A5.csv	721483_18_A5	721483-18	numeric_tgnr	True
csv_median/720635_18_A9.csv	720635_18_A9	720635-18	numeric_tgnr	True
csv_median/721669_18_A8.csv	721669_18_A8	721669-18	numeric_tgnr	True
csv_median/720012_18_C4.csv	720012_18_C4	720012-18	numeric_tgnr	True
csv_median/133516_18_E11.csv	133516_18_E11	133516-18	numeric_tgnr	True
csv_median/721258_18_A8.csv	721258_18_A8	721258-18	numeric_tgnr	True
csv_median/132092_18_B6.csv	132092_18_B6	132092-18	numeric_tgnr	True
csv_median/720072_18_D3.csv	720072_18_D3	720072-18	numeric_tgnr	True
csv_median/118708_18_C11.csv	118708_18_C11	118708-18	numeric_tgnr	True
csv_median/721197_18_B6_1.csv	721197_18_B6_1	721197-18	numeric_tgnr	True
csv_median/122752_18_H8.csv	122752_18_H8	122752-18	numeric_tgnr	True
csv_median/721705_18_F4.csv	721705_18_F4	721705-18	numeric_tgnr	True
csv_median/120706_2_18_C3.csv	120706_2_18_C3	120706-2-18	numeric_tgnr	True
csv_median/100033_19_C11.csv	100033_19_C11	100033-19	numeric_tgnr	True
csv_median/721299_18_E11.csv	721299_18_E11	721299-18	numeric_tgnr	True
csv_median/721334_18_C1.csv	721334_18_C1	721334-18	numeric_tgnr	True
csv_median/721299_18_E12.csv	721299_18_E12	721299-18	numeric_tgnr	True
csv_median/716390_18_F12.csv	716390_18_F12	716390-18	numeric_tgnr	True
csv_median/126737_18_C10.csv	126737_18_C10	126737-18	numeric_tgnr	True
csv_median/139632_18_H5.csv	139632_18_H5	139632-18	numeric_tgnr	True
csv_median/714244_18_B10.csv	714244_18_B10	714244-18	numeric_tgnr	True
csv_median/BTS_Validation_E1_08.csv	BTS_Validation_E1_08	BTS-Validation	unmapped_other	False
csv_median/719872_18_A10.csv	719872_18_A10	719872-18	numeric_tgnr	True
csv_median/720135_18_G7.csv	720135_18_G7	720135-18	numeric_tgnr	True
csv_median/721443_18_B5.csv	721443_18_B5	721443-18	numeric_tgnr	True
csv_median/700429_19_B11.csv	700429_19_B11	700429-19	numeric_tgnr	True
csv_median/BTS_Validation_E3_11.csv	BTS_Validation_E3_11	BTS-Validation	unmapped_other	False
csv_median/721335_18_C6.csv	721335_18_C6	721335-18	numeric_tgnr	True
csv_median/116960_18_F11.csv	116960_18_F11	116960-18	numeric_tgnr	True
csv_median/103864_19_G8.csv	103864_19_G8	103864-19	numeric_tgnr	True
csv_median/720968_18_B10.csv	720968_18_B10	720968-18	numeric_tgnr	True
csv_median/117412_18_B6.csv	117412_18_B6	117412-18	numeric_tgnr	True
csv_median/720220_18_F2.csv	720220_18_F2	720220-18	numeric_tgnr	True
csv_median/9c6a1327_de7b_4ec8_afe4_5f612d87e57f_A1.csv	9c6a1327_de7b_4ec8_afe4_5f612d87e57f_A1	127487-18	uuid_mapped	True
csv_median/721814_18_D9.csv	721814_18_D9	721814-18	numeric_tgnr	True
csv_median/720100_18_F12.csv	720100_18_F12	720100-18	numeric_tgnr	True
csv_median/719892_18_F8.csv	719892_18_F8	719892-18	numeric_tgnr	True
csv_median/709098_18_A2.csv	709098_18_A2	709098-18	numeric_tgnr	True
csv_median/119812_18_F5.csv	119812_18_F5	119812-18	numeric_tgnr	True
csv_median/139800_18_C6.csv	139800_18_C6	139800-18	numeric_tgnr	True
csv_median/721343_18_D2.csv	721343_18_D2	721343-18	numeric_tgnr	True
csv_median/719994_18_H1.csv	719994_18_H1	719994-18	numeric_tgnr	True
csv_median/119812_18_F6.csv	119812_18_F6	119812-18	numeric_tgnr	True
csv_median/141345_18_A8.csv	141345_18_A8	141345-18	numeric_tgnr	True
csv_median/123488_18_G1.csv	123488_18_G1	123488-18	numeric_tgnr	True
csv_median/721640_18_B7.csv	721640_18_B7	721640-18	numeric_tgnr	True
csv_median/721147_18_D7.csv	721147_18_D7	721147-18	numeric_tgnr	True
csv_median/721680_18_E8.csv	721680_18_E8	721680-18	numeric_tgnr	True
csv_median/124696_18_E5.csv	124696_18_E5	124696-18	numeric_tgnr	True
csv_median/130852_18_H2.csv	130852_18_H2	130852-18	numeric_tgnr	True
csv_median/720947_18_G8.csv	720947_18_G8	720947-18	numeric_tgnr	True
csv_median/721990_18_E5.csv	721990_18_E5	721990-18	numeric_tgnr	True
csv_median/721955_18_H3.csv	721955_18_H3	721955-18	numeric_tgnr	True
csv_median/105252_19_A8.csv	105252_19_A8	105252-19	numeric_tgnr	True
csv_median/127390_18_D2.csv	127390_18_D2	127390-18	numeric_tgnr	True
csv_median/125062_18_C11.csv	125062_18_C11	125062-18	numeric_tgnr	True
csv_median/720824_18_F9.csv	720824_18_F9	720824-18	numeric_tgnr	True
csv_median/98a614a4_47c0_48b1_a51d_c3bdfa2a50af_D10.csv	98a614a4_47c0_48b1_a51d_c3bdfa2a50af_D10	128632-18	uuid_mapped	True
csv_median/BTS_Validation_E1_13.csv	BTS_Validation_E1_13	BTS-Validation	unmapped_other	False
csv_median/721930_18_B7.csv	721930_18_B7	721930-18	numeric_tgnr	True
csv_median/720805_18_G2.csv	720805_18_G2	720805-18	numeric_tgnr	True
csv_median/716390_18_F9.csv	716390_18_F9	716390-18	numeric_tgnr	True
csv_median/100223_19_F4.csv	100223_19_F4	100223-19	numeric_tgnr	True
csv_median/719819_18_C9.csv	719819_18_C9	719819-18	numeric_tgnr	True
csv_median/125052_18_D6.csv	125052_18_D6	125052-18	numeric_tgnr	True
csv_median/720954_18_D2.csv	720954_18_D2	720954-18	numeric_tgnr	True
csv_median/115325_18_B2.csv	115325_18_B2	115325-18	numeric_tgnr	True
csv_median/103864_19_G5.csv	103864_19_G5	103864-19	numeric_tgnr	True
csv_median/134488_18_H4.csv	134488_18_H4	134488-18	numeric_tgnr	True
csv_median/134355_18_A12.csv	134355_18_A12	134355-18	numeric_tgnr	True
csv_median/715464_18_G10.csv	715464_18_G10	715464-18	numeric_tgnr	True
csv_median/2019_02_21T14_31_54_E1_2.csv	2019_02_21T14_31_54_E1_2	2019-02-21T14-31-54	unmapped_other	False
csv_median/132092_18_B5.csv	132092_18_B5	132092-18	numeric_tgnr	True
csv_median/721956_18_B9.csv	721956_18_B9	721956-18	numeric_tgnr	True
csv_median/720592_18_E8.csv	720592_18_E8	720592-18	numeric_tgnr	True
csv_median/712166_18_A3.csv	712166_18_A3	712166-18	numeric_tgnr	True
csv_median/721757_18_H5.csv	721757_18_H5	721757-18	numeric_tgnr	True
csv_median/720729_18_D8.csv	720729_18_D8	720729-18	numeric_tgnr	True
csv_median/722009_18_F10.csv	722009_18_F10	722009-18	numeric_tgnr	True
csv_median/717617_18_C11.csv	717617_18_C11	717617-18	numeric_tgnr	True
csv_median/128541_18_E8.csv	128541_18_E8	128541-18	numeric_tgnr	True
csv_median/132258_18_C6.csv	132258_18_C6	132258-18	numeric_tgnr	True
csv_median/BTS_Validation_E1_11.csv	BTS_Validation_E1_11	BTS-Validation	unmapped_other	False
csv_median/720815_18_D12.csv	720815_18_D12	720815-18	numeric_tgnr	True
csv_median/719999_18_A6.csv	719999_18_A6	719999-18	numeric_tgnr	True
csv_median/719843_18_B12.csv	719843_18_B12	719843-18	numeric_tgnr	True
csv_median/67fc4290_22f6_4712_8d64_9599ed98b827_G6.csv	67fc4290_22f6_4712_8d64_9599ed98b827_G6	130059-18	uuid_mapped	True
csv_median/718546_18_C9_2.csv	718546_18_C9_2	718546-18	numeric_tgnr	True
csv_median/712166_18_A2.csv	712166_18_A2	712166-18	numeric_tgnr	True
csv_median/719712_18_E9.csv	719712_18_E9	719712-18	numeric_tgnr	True
csv_median/70617267_1c6c_4332_a6fe_93ad8a12f43a_G8.csv	70617267_1c6c_4332_a6fe_93ad8a12f43a_G8	714049-18	uuid_mapped	True
csv_median/721225_18_H8.csv	721225_18_H8	721225-18	numeric_tgnr	True
csv_median/721985_18_D9.csv	721985_18_D9	721985-18	numeric_tgnr	True
csv_median/132924_18_D7.csv	132924_18_D7	132924-18	numeric_tgnr	True
csv_median/719872_18_A9.csv	719872_18_A9	719872-18	numeric_tgnr	True
csv_median/720641_18_D12.csv	720641_18_D12	720641-18	numeric_tgnr	True
csv_median/719349_18_A5.csv	719349_18_A5	719349-18	numeric_tgnr	True
csv_median/720100_18_F10.csv	720100_18_F10	720100-18	numeric_tgnr	True
csv_median/720141_18_G1.csv	720141_18_G1	720141-18	numeric_tgnr	True
csv_median/125398_18_G5.csv	125398_18_G5	125398-18	numeric_tgnr	True
csv_median/721995_18_E9.csv	721995_18_E9	721995-18	numeric_tgnr	True
csv_median/137161_18_F7.csv	137161_18_F7	137161-18	numeric_tgnr	True
csv_median/720104_18_F8.csv	720104_18_F8	720104-18	numeric_tgnr	True
csv_median/133117_18_F8.csv	133117_18_F8	133117-18	numeric_tgnr	True
csv_median/721536_18_D3.csv	721536_18_D3	721536-18	numeric_tgnr	True
csv_median/717551_18_A3.csv	717551_18_A3	717551-18	numeric_tgnr	True
csv_median/123940_18_A10.csv	123940_18_A10	123940-18	numeric_tgnr	True
csv_median/100977_19_C2.csv	100977_19_C2	100977-19	numeric_tgnr	True
csv_median/721428_18_A6.csv	721428_18_A6	721428-18	numeric_tgnr	True
csv_median/721861_18_B8.csv	721861_18_B8	721861-18	numeric_tgnr	True
csv_median/700007_19_D1.csv	700007_19_D1	700007-19	numeric_tgnr	True
csv_median/2019_02_21T14_31_54_E1_7.csv	2019_02_21T14_31_54_E1_7	2019-02-21T14-31-54	unmapped_other	False
csv_median/719994_18_H3.csv	719994_18_H3	719994-18	numeric_tgnr	True
csv_median/702313_19_H3.csv	702313_19_H3	702313-19	numeric_tgnr	True
csv_median/721343_18_D1.csv	721343_18_D1	721343-18	numeric_tgnr	True
csv_median/137161_18_F5.csv	137161_18_F5	137161-18	numeric_tgnr	True
csv_median/720836_18_D2.csv	720836_18_D2	720836-18	numeric_tgnr	True
csv_median/143490_18_G8.csv	143490_18_G8	143490-18	numeric_tgnr	True
csv_median/717551_18_A1.csv	717551_18_A1	717551-18	numeric_tgnr	True
csv_median/2019_02_21T14_29_58_E1_1.csv	2019_02_21T14_29_58_E1_1	2019-02-21T14-29-58	unmapped_other	False
csv_median/720300_18_C9.csv	720300_18_C9	720300-18	numeric_tgnr	True
csv_median/141458_18_B8_3.csv	141458_18_B8_3	141458-18	numeric_tgnr	True
csv_median/139097_18_B4.csv	139097_18_B4	139097-18	numeric_tgnr	True
csv_median/721500_18_D6.csv	721500_18_D6	721500-18	numeric_tgnr	True
csv_median/721662_18_H8.csv	721662_18_H8	721662-18	numeric_tgnr	True
csv_median/128541_18_E5.csv	128541_18_E5	128541-18	numeric_tgnr	True
csv_median/720707_18_F5.csv	720707_18_F5	720707-18	numeric_tgnr	True
csv_median/720122_18_B8.csv	720122_18_B8	720122-18	numeric_tgnr	True
csv_median/721199_18_B12.csv	721199_18_B12	721199-18	numeric_tgnr	True
csv_median/115309_18_A4.csv	115309_18_A4	115309-18	numeric_tgnr	True
csv_median/105436_19_G10.csv	105436_19_G10	105436-19	numeric_tgnr	True
csv_median/105056_19_G11.csv	105056_19_G11	105056-19	numeric_tgnr	True
csv_median/766b1ead_b019_4d78_aa0e_f43105b62b8d_A8.csv	766b1ead_b019_4d78_aa0e_f43105b62b8d_A8	712328-18	uuid_mapped	True
csv_median/719860_18_A4.csv	719860_18_A4	719860-18	numeric_tgnr	True
csv_median/721402_18_A2.csv	721402_18_A2	721402-18	numeric_tgnr	True
csv_median/721786_18_F10.csv	721786_18_F10	721786-18	numeric_tgnr	True
csv_median/721402_18_A4.csv	721402_18_A4	721402-18	numeric_tgnr	True
csv_median/719866_18_B10.csv	719866_18_B10	719866-18	numeric_tgnr	True
csv_median/141318_18_B2.csv	141318_18_B2	141318-18	numeric_tgnr	True
csv_median/720053_18_E9.csv	720053_18_E9	720053-18	numeric_tgnr	True
csv_median/101099_19_B7.csv	101099_19_B7	101099-19	numeric_tgnr	True
csv_median/721943_18_C2.csv	721943_18_C2	721943-18	numeric_tgnr	True
csv_median/708333_18_D6.csv	708333_18_D6	708333-18	numeric_tgnr	True
csv_median/BTS_Validation_E3_16.csv	BTS_Validation_E3_16	BTS-Validation	unmapped_other	False
csv_median/711327_18_D4.csv	711327_18_D4	711327-18	numeric_tgnr	True
csv_median/642c6145_a804_43d5_bc65_28c44ef76113_A5.csv	642c6145_a804_43d5_bc65_28c44ef76113_A5	131185-18	uuid_mapped	True
csv_median/132258_18_C7.csv	132258_18_C7	132258-18	numeric_tgnr	True
csv_median/117412_18_B7.csv	117412_18_B7	117412-18	numeric_tgnr	True
csv_median/720965_18_B5.csv	720965_18_B5	720965-18	numeric_tgnr	True
csv_median/710569_18_H2.csv	710569_18_H2	710569-18	numeric_tgnr	True
csv_median/BTS_E3.csv	BTS_E3	BTS	unmapped_other	False
csv_median/121852_18_F1.csv	121852_18_F1	121852-18	numeric_tgnr	True
csv_median/712585_18_F5.csv	712585_18_F5	712585-18	numeric_tgnr	True
csv_median/8f1b618b_ba04_47f8_b753_63ea9d4aa8c5_E11.csv	8f1b618b_ba04_47f8_b753_63ea9d4aa8c5_E11	129950-18	uuid_mapped	True
csv_median/129950_18_E9.csv	129950_18_E9	129950-18	numeric_tgnr	True
csv_median/720233_18_C9.csv	720233_18_C9	720233-18	numeric_tgnr	True
csv_median/720592_18_E7.csv	720592_18_E7	720592-18	numeric_tgnr	True
csv_median/721211_18_B2.csv	721211_18_B2	721211-18	numeric_tgnr	True
csv_median/711336_18_C8.csv	711336_18_C8	711336-18	numeric_tgnr	True
csv_median/2019_02_21T14_29_58_E1_8.csv	2019_02_21T14_29_58_E1_8	2019-02-21T14-29-58	unmapped_other	False
csv_median/2019_02_21T14_34_10_E2_1.csv	2019_02_21T14_34_10_E2_1	2019-02-21T14-34-10	unmapped_other	False
csv_median/720724_18_D4.csv	720724_18_D4	720724-18	numeric_tgnr	True
csv_median/143357_18_H2.csv	143357_18_H2	143357-18	numeric_tgnr	True
csv_median/53125b5f_ec49_4741_bbcd_98564279ac8f_C8.csv	53125b5f_ec49_4741_bbcd_98564279ac8f_C8	127354-18	uuid_mapped	True
csv_median/719351_18_H6.csv	719351_18_H6	719351-18	numeric_tgnr	True
csv_median/117416_18_C4.csv	117416_18_C4	117416-18	numeric_tgnr	True
csv_median/809bf36a_31e7_42f9_92a0_ed25169e68f0_H1.csv	809bf36a_31e7_42f9_92a0_ed25169e68f0_H1	130852-18	uuid_mapped	True
csv_median/BTS_Validation_E1_07.csv	BTS_Validation_E1_07	BTS-Validation	unmapped_other	False
csv_median/121582_18_D8.csv	121582_18_D8	121582-18	numeric_tgnr	True
csv_median/137889_18_E7.csv	137889_18_E7	137889-18	numeric_tgnr	True
csv_median/141345_18_A7.csv	141345_18_A7	141345-18	numeric_tgnr	True
csv_median/721443_18_B7.csv	721443_18_B7	721443-18	numeric_tgnr	True
csv_median/722018_18_G8.csv	722018_18_G8	722018-18	numeric_tgnr	True
csv_median/720805_18_G3.csv	720805_18_G3	720805-18	numeric_tgnr	True
csv_median/720844_18_E6.csv	720844_18_E6	720844-18	numeric_tgnr	True
csv_median/721258_18_A7.csv	721258_18_A7	721258-18	numeric_tgnr	True
csv_median/122407_18_E8.csv	122407_18_E8	122407-18	numeric_tgnr	True
csv_median/04c4067f_41b0_40e7_973f_9a15cd6543be_E7.csv	04c4067f_41b0_40e7_973f_9a15cd6543be_E7	128541-18	uuid_mapped	True
csv_median/721705_18_F2.csv	721705_18_F2	721705-18	numeric_tgnr	True
csv_median/712328_18_A8.csv	712328_18_A8	712328-18	numeric_tgnr	True
csv_median/136401_18_C5.csv	136401_18_C5	136401-18	numeric_tgnr	True
csv_median/720268_18_H1.csv	720268_18_H1	720268-18	numeric_tgnr	True
csv_median/716754_18_E12.csv	716754_18_E12	716754-18	numeric_tgnr	True
csv_median/125217_18_B9.csv	125217_18_B9	125217-18	numeric_tgnr	True
csv_median/134955_18_G6.csv	134955_18_G6	134955-18	numeric_tgnr	True
csv_median/711336_18_C6.csv	711336_18_C6	711336-18	numeric_tgnr	True
csv_median/721595_18_F11.csv	721595_18_F11	721595-18	numeric_tgnr	True
csv_median/115325_18_B1.csv	115325_18_B1	115325-18	numeric_tgnr	True
csv_median/719846_18_B7.csv	719846_18_B7	719846-18	numeric_tgnr	True
csv_median/718360_18_A9.csv	718360_18_A9	718360-18	numeric_tgnr	True
csv_median/718546_18_C9_1.csv	718546_18_C9_1	718546-18	numeric_tgnr	True
csv_median/126622_18_B1.csv	126622_18_B1	126622-18	numeric_tgnr	True
csv_median/6f3353ac_47f5_46cb_a667_49cc21931e06_G2.csv	6f3353ac_47f5_46cb_a667_49cc21931e06_G2	131676-18	uuid_mapped	True
csv_median/721192_18_D3.csv	721192_18_D3	721192-18	numeric_tgnr	True
csv_median/717617_18_C9_2.csv	717617_18_C9_2	717617-18	numeric_tgnr	True
csv_median/701758_19_G4.csv	701758_19_G4	701758-19	numeric_tgnr	True
csv_median/Autocalibration_E1_3.csv	Autocalibration_E1_3	Autocalibration	unmapped_other	False
csv_median/720953_18_C12.csv	720953_18_C12	720953-18	numeric_tgnr	True
csv_median/6be9d102_a492_4c5d_a798_d0746810e872_D2.csv	6be9d102_a492_4c5d_a798_d0746810e872_D2	713467-18	uuid_mapped	True
csv_median/2019_02_21T14_29_58_E1_2.csv	2019_02_21T14_29_58_E1_2	2019-02-21T14-29-58	unmapped_other	False
csv_median/700365_19_C7.csv	700365_19_C7	700365-19	numeric_tgnr	True
csv_median/Autocalibration_E1_2.csv	Autocalibration_E1_2	Autocalibration	unmapped_other	False
csv_median/2019_02_21T14_34_10_E2_4.csv	2019_02_21T14_34_10_E2_4	2019-02-21T14-34-10	unmapped_other	False
csv_median/721894_18_G9.csv	721894_18_G9	721894-18	numeric_tgnr	True
csv_median/720762_18_B3.csv	720762_18_B3	720762-18	numeric_tgnr	True
csv_median/720214_18_E8.csv	720214_18_E8	720214-18	numeric_tgnr	True
csv_median/721197_18_B8.csv	721197_18_B8	721197-18	numeric_tgnr	True
csv_median/719351_18_H7.csv	719351_18_H7	719351-18	numeric_tgnr	True
csv_median/711963_18_B5.csv	711963_18_B5	711963-18	numeric_tgnr	True
csv_median/720931_18_F5.csv	720931_18_F5	720931-18	numeric_tgnr	True
csv_median/722072_18_B6.csv	722072_18_B6	722072-18	numeric_tgnr	True
csv_median/721296_18_A6.csv	721296_18_A6	721296-18	numeric_tgnr	True
csv_median/719999_18_A5.csv	719999_18_A5	719999-18	numeric_tgnr	True
csv_median/117301_18_D2.csv	117301_18_D2	117301-18	numeric_tgnr	True
csv_median/718877_18_E8.csv	718877_18_E8	718877-18	numeric_tgnr	True
csv_median/720755_18_B12.csv	720755_18_B12	720755-18	numeric_tgnr	True
csv_median/125859_18_E12.csv	125859_18_E12	125859-18	numeric_tgnr	True
csv_median/124696_18_E7.csv	124696_18_E7	124696-18	numeric_tgnr	True
csv_median/126622_18_B2.csv	126622_18_B2	126622-18	numeric_tgnr	True
csv_median/720573_18_G2.csv	720573_18_G2	720573-18	numeric_tgnr	True
csv_median/120125_18_F10.csv	120125_18_F10	120125-18	numeric_tgnr	True
csv_median/721197_18_B7_2.csv	721197_18_B7_2	721197-18	numeric_tgnr	True
csv_median/709446_18_E10.csv	709446_18_E10	709446-18	numeric_tgnr	True
csv_median/720902_18_E9.csv	720902_18_E9	720902-18	numeric_tgnr	True
csv_median/700078_19_F6.csv	700078_19_F6	700078-19	numeric_tgnr	True
csv_median/721911_18_H8.csv	721911_18_H8	721911-18	numeric_tgnr	True
csv_median/721995_18_E11.csv	721995_18_E11	721995-18	numeric_tgnr	True
csv_median/127052_18_A5.csv	127052_18_A5	127052-18	numeric_tgnr	True
csv_median/720555_18_F8.csv	720555_18_F8	720555-18	numeric_tgnr	True
csv_median/709894_18_F8.csv	709894_18_F8	709894-18	numeric_tgnr	True
csv_median/716390_18_F10.csv	716390_18_F10	716390-18	numeric_tgnr	True
csv_median/135499_18_C4.csv	135499_18_C4	135499-18	numeric_tgnr	True
csv_median/720916_18_A7.csv	720916_18_A7	720916-18	numeric_tgnr	True
csv_median/715464_18_G12.csv	715464_18_G12	715464-18	numeric_tgnr	True
csv_median/721789_18_G1.csv	721789_18_G1	721789-18	numeric_tgnr	True
csv_median/707698_18_G10.csv	707698_18_G10	707698-18	numeric_tgnr	True
csv_median/711402_18_G9.csv	711402_18_G9	711402-18	numeric_tgnr	True
csv_median/123940_18_A9.csv	123940_18_A9	123940-18	numeric_tgnr	True
csv_median/721171_18_C9.csv	721171_18_C9	721171-18	numeric_tgnr	True
csv_median/121362_18_C10.csv	121362_18_C10	121362-18	numeric_tgnr	True
csv_median/119247_18_F1.csv	119247_18_F1	119247-18	numeric_tgnr	True
csv_median/720931_18_F8.csv	720931_18_F8	720931-18	numeric_tgnr	True
csv_median/721189_18_F3.csv	721189_18_F3	721189-18	numeric_tgnr	True
csv_median/127354_18_C5.csv	127354_18_C5	127354-18	numeric_tgnr	True
csv_median/721975_18_D4.csv	721975_18_D4	721975-18	numeric_tgnr	True
csv_median/712246_18_B2.csv	712246_18_B2	712246-18	numeric_tgnr	True
csv_median/104977_19_H7.csv	104977_19_H7	104977-19	numeric_tgnr	True
csv_median/721672_18_A2.csv	721672_18_A2	721672-18	numeric_tgnr	True
csv_median/720177_18_B2.csv	720177_18_B2	720177-18	numeric_tgnr	True
csv_median/715965_18_D8.csv	715965_18_D8	715965-18	numeric_tgnr	True
csv_median/721199_18_B10.csv	721199_18_B10	721199-18	numeric_tgnr	True
csv_median/720212_18_E9.csv	720212_18_E9	720212-18	numeric_tgnr	True
csv_median/141345_18_A6.csv	141345_18_A6	141345-18	numeric_tgnr	True
csv_median/721373_18_F12.csv	721373_18_F12	721373-18	numeric_tgnr	True
csv_median/721649_18_G12.csv	721649_18_G12	721649-18	numeric_tgnr	True
csv_median/133260_18_F4.csv	133260_18_F4	133260-18	numeric_tgnr	True
csv_median/118557_18_E7.csv	118557_18_E7	118557-18	numeric_tgnr	True
csv_median/721342_18_C12.csv	721342_18_C12	721342-18	numeric_tgnr	True
csv_median/125418_18_G3.csv	125418_18_G3	125418-18	numeric_tgnr	True
csv_median/721264_18_A9.csv	721264_18_A9	721264-18	numeric_tgnr	True
csv_median/720848_18_C3.csv	720848_18_C3	720848-18	numeric_tgnr	True
csv_median/700429_19_B9.csv	700429_19_B9	700429-19	numeric_tgnr	True
csv_median/721589_18_B1.csv	721589_18_B1	721589-18	numeric_tgnr	True
csv_median/129950_18_E10.csv	129950_18_E10	129950-18	numeric_tgnr	True
csv_median/145804_18_B11.csv	145804_18_B11	145804-18	numeric_tgnr	True
csv_median/722798_18_B12.csv	722798_18_B12	722798-18	numeric_tgnr	True
csv_median/720953_18_C10.csv	720953_18_C10	720953-18	numeric_tgnr	True
csv_median/141891_18_B9.csv	141891_18_B9	141891-18	numeric_tgnr	True
csv_median/720300_18_C11.csv	720300_18_C11	720300-18	numeric_tgnr	True
csv_median/134488_18_H3.csv	134488_18_H3	134488-18	numeric_tgnr	True
csv_median/721925_18_G8.csv	721925_18_G8	721925-18	numeric_tgnr	True
csv_median/720237_18_D12.csv	720237_18_D12	720237-18	numeric_tgnr	True
csv_median/132258_18_C5.csv	132258_18_C5	132258-18	numeric_tgnr	True
csv_median/719872_18_A11.csv	719872_18_A11	719872-18	numeric_tgnr	True
csv_median/118557_18_E5.csv	118557_18_E5	118557-18	numeric_tgnr	True
csv_median/722011_18_G3.csv	722011_18_G3	722011-18	numeric_tgnr	True
csv_median/720220_18_F3_2.csv	720220_18_F3_2	720220-18	numeric_tgnr	True
csv_median/141714_18_C8.csv	141714_18_C8	141714-18	numeric_tgnr	True
csv_median/701758_19_G1.csv	701758_19_G1	701758-19	numeric_tgnr	True
csv_median/257f4abf_620b_4746_8070_21eec4e656a8_B6.csv	257f4abf_620b_4746_8070_21eec4e656a8_B6	130912-18	uuid_mapped	True
csv_median/719996_18_H6.csv	719996_18_H6	719996-18	numeric_tgnr	True
csv_median/719554_18_G1.csv	719554_18_G1	719554-18	numeric_tgnr	True
csv_median/117301_18_D1.csv	117301_18_D1	117301-18	numeric_tgnr	True
csv_median/125398_18_G7.csv	125398_18_G7	125398-18	numeric_tgnr	True
csv_median/719554_18_G2.csv	719554_18_G2	719554-18	numeric_tgnr	True
csv_median/720724_18_D1.csv	720724_18_D1	720724-18	numeric_tgnr	True
csv_median/721189_18_F4.csv	721189_18_F4	721189-18	numeric_tgnr	True
csv_median/135499_18_C3.csv	135499_18_C3	135499-18	numeric_tgnr	True
csv_median/721995_18_E10.csv	721995_18_E10	721995-18	numeric_tgnr	True
csv_median/125418_18_G2.csv	125418_18_G2	125418-18	numeric_tgnr	True
