isolate_id	inferred_year	run_accession	sample_accession	experiment_accession	study_accession	scientific_name	fastq_1	fastq_2	submitted_fastq_1	submitted_fastq_2	bam_ftp
114334-19	2019	ERR10176637	SAMEA111330899	ERX9713106	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/037/ERR10176637/ERR10176637_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/037/ERR10176637/ERR10176637_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176637/114334-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176637/114334-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/037/ERR10176637.bam
114547-2-19	2019	ERR10176639	SAMEA111330901	ERX9713108	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/039/ERR10176639/ERR10176639_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/039/ERR10176639/ERR10176639_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176639/114547-2-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176639/114547-2-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/039/ERR10176639.bam
115244-19	2019	ERR10176643	SAMEA111330905	ERX9713112	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/043/ERR10176643/ERR10176643_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/043/ERR10176643/ERR10176643_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176643/115244-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176643/115244-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/043/ERR10176643.bam
115325-18	2018	ERR10176645	SAMEA111330907	ERX9713114	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/045/ERR10176645/ERR10176645_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/045/ERR10176645/ERR10176645_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176645/115325-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176645/115325-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/045/ERR10176645.bam
115672-18	2018	ERR10176648	SAMEA111330910	ERX9713117	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/048/ERR10176648/ERR10176648_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/048/ERR10176648/ERR10176648_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176648/115672-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176648/115672-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/048/ERR10176648.bam
116960-18	2018	ERR10176651	SAMEA111330913	ERX9713120	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/051/ERR10176651/ERR10176651_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/051/ERR10176651/ERR10176651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176651/116960-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176651/116960-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/051/ERR10176651.bam
117050-18	2018	ERR10176655	SAMEA111330917	ERX9713124	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/055/ERR10176655/ERR10176655_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/055/ERR10176655/ERR10176655_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176655/117050-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176655/117050-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/055/ERR10176655.bam
117301-18	2018	ERR10176657	SAMEA111330919	ERX9713126	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/057/ERR10176657/ERR10176657_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/057/ERR10176657/ERR10176657_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176657/117301-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176657/117301-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/057/ERR10176657.bam
117315-18	2018	ERR10176658	SAMEA111330920	ERX9713127	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/058/ERR10176658/ERR10176658_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/058/ERR10176658/ERR10176658_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176658/117315-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176658/117315-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/058/ERR10176658.bam
117378-18	2018	ERR10176660	SAMEA111330922	ERX9713129	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/060/ERR10176660/ERR10176660_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/060/ERR10176660/ERR10176660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176660/117378-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176660/117378-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/060/ERR10176660.bam
117412-18	2018	ERR10176662	SAMEA111330924	ERX9713131	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/062/ERR10176662/ERR10176662_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/062/ERR10176662/ERR10176662_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176662/117412-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176662/117412-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/062/ERR10176662.bam
118504-18	2018	ERR10176667	SAMEA111330929	ERX9713136	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/067/ERR10176667/ERR10176667_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/067/ERR10176667/ERR10176667_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176667/118504-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176667/118504-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/067/ERR10176667.bam
118609-19	2019	ERR10176669	SAMEA111330931	ERX9713138	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/069/ERR10176669/ERR10176669_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/069/ERR10176669/ERR10176669_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176669/118609-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176669/118609-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/069/ERR10176669.bam
118620-19	2019	ERR10176670	SAMEA111330932	ERX9713139	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/070/ERR10176670/ERR10176670_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/070/ERR10176670/ERR10176670_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176670/118620-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176670/118620-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/070/ERR10176670.bam
119436-19	2019	ERR10176680	SAMEA111330942	ERX9713149	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/080/ERR10176680/ERR10176680_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/080/ERR10176680/ERR10176680_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176680/119436-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176680/119436-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/080/ERR10176680.bam
119761-19	2019	ERR10176681	SAMEA111330943	ERX9713150	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/081/ERR10176681/ERR10176681_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/081/ERR10176681/ERR10176681_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176681/119761-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176681/119761-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/081/ERR10176681.bam
120125-18	2018	ERR10176683	SAMEA111330945	ERX9713152	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/083/ERR10176683/ERR10176683_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/083/ERR10176683/ERR10176683_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176683/120125-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176683/120125-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/083/ERR10176683.bam
120706-1-18	2018	ERR10176688	SAMEA111330950	ERX9713157	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/088/ERR10176688/ERR10176688_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/088/ERR10176688/ERR10176688_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176688/120706-1-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176688/120706-1-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/088/ERR10176688.bam
121531-19	2019	ERR10176692	SAMEA111330954	ERX9713161	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/092/ERR10176692/ERR10176692_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/092/ERR10176692/ERR10176692_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176692/121531-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176692/121531-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/092/ERR10176692.bam
122576-19	2019	ERR10176698	SAMEA111330960	ERX9713167	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/098/ERR10176698/ERR10176698_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/098/ERR10176698/ERR10176698_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176698/122576-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176698/122576-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/098/ERR10176698.bam
122752-18	2018	ERR10176700	SAMEA111330962	ERX9713169	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR10176700/ERR10176700_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR10176700/ERR10176700_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176700/122752-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176700/122752-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/000/ERR10176700.bam
123955-18	2018	ERR10176706	SAMEA111330968	ERX9713175	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR10176706/ERR10176706_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR10176706/ERR10176706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176706/123955-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176706/123955-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/006/ERR10176706.bam
123972-18	2018	ERR10176707	SAMEA111330969	ERX9713176	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR10176707/ERR10176707_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR10176707/ERR10176707_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176707/123972-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176707/123972-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR10176707.bam
125052-18	2018	ERR10176711	SAMEA111330973	ERX9713180	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/011/ERR10176711/ERR10176711_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/011/ERR10176711/ERR10176711_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176711/125052-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176711/125052-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/011/ERR10176711.bam
125062-18	2018	ERR10176712	SAMEA111330974	ERX9713181	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/012/ERR10176712/ERR10176712_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/012/ERR10176712/ERR10176712_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176712/125062-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176712/125062-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/012/ERR10176712.bam
125338-18	2018	ERR10176715	SAMEA111330977	ERX9713184	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/015/ERR10176715/ERR10176715_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/015/ERR10176715/ERR10176715_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176715/125338-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176715/125338-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/015/ERR10176715.bam
125398-18	2018	ERR10176716	SAMEA111330978	ERX9713185	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/016/ERR10176716/ERR10176716_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/016/ERR10176716/ERR10176716_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176716/125398-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176716/125398-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/016/ERR10176716.bam
125859-18	2018	ERR10176719	SAMEA111330981	ERX9713188	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/019/ERR10176719/ERR10176719_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/019/ERR10176719/ERR10176719_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176719/125859-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176719/125859-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/019/ERR10176719.bam
127052-18	2018	ERR10176724	SAMEA111330986	ERX9713193	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/024/ERR10176724/ERR10176724_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/024/ERR10176724/ERR10176724_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176724/127052-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176724/127052-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/024/ERR10176724.bam
127084-18	2018	ERR10176726	SAMEA111330988	ERX9713195	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/026/ERR10176726/ERR10176726_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/026/ERR10176726/ERR10176726_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176726/127084-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176726/127084-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/026/ERR10176726.bam
127487-18	2018	ERR10176729	SAMEA111330991	ERX9713198	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/029/ERR10176729/ERR10176729_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/029/ERR10176729/ERR10176729_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176729/127487-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176729/127487-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/029/ERR10176729.bam
129077-18	2018	ERR10176735	SAMEA111330997	ERX9713204	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/035/ERR10176735/ERR10176735_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/035/ERR10176735/ERR10176735_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176735/129077-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176735/129077-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/035/ERR10176735.bam
129347-18	2018	ERR10176736	SAMEA111330998	ERX9713205	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/036/ERR10176736/ERR10176736_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/036/ERR10176736/ERR10176736_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176736/129347-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176736/129347-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/036/ERR10176736.bam
130874-5-19	2019	ERR10176750	SAMEA111331012	ERX9713219	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/050/ERR10176750/ERR10176750_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/050/ERR10176750/ERR10176750_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176750/130874-5-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176750/130874-5-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/050/ERR10176750.bam
130874-8-19	2019	ERR10176753	SAMEA111331015	ERX9713222	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/053/ERR10176753/ERR10176753_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/053/ERR10176753/ERR10176753_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176753/130874-8-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176753/130874-8-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/053/ERR10176753.bam
130912-18	2018	ERR10176756	SAMEA111331018	ERX9713225	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/056/ERR10176756/ERR10176756_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/056/ERR10176756/ERR10176756_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176756/130912-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176756/130912-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/056/ERR10176756.bam
130949-18	2018	ERR10176757	SAMEA111331019	ERX9713226	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/057/ERR10176757/ERR10176757_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/057/ERR10176757/ERR10176757_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176757/130949-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176757/130949-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/057/ERR10176757.bam
131028-19	2019	ERR10176758	SAMEA111331020	ERX9713227	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/058/ERR10176758/ERR10176758_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/058/ERR10176758/ERR10176758_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176758/131028-19_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176758/131028-19_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/058/ERR10176758.bam
131185-18	2018	ERR10176759	SAMEA111331021	ERX9713228	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/059/ERR10176759/ERR10176759_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/059/ERR10176759/ERR10176759_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176759/131185-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176759/131185-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/059/ERR10176759.bam
131196-18	2018	ERR10176760	SAMEA111331022	ERX9713229	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/060/ERR10176760/ERR10176760_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/060/ERR10176760/ERR10176760_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176760/131196-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176760/131196-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/060/ERR10176760.bam
131923-B-18	2018	ERR10176768	SAMEA111331030	ERX9713237	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/068/ERR10176768/ERR10176768_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/068/ERR10176768/ERR10176768_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176768/131923-B-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176768/131923-B-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/068/ERR10176768.bam
132090-18	2018	ERR10176769	SAMEA111331031	ERX9713238	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/069/ERR10176769/ERR10176769_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/069/ERR10176769/ERR10176769_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176769/132090-18_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176769/132090-18_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/069/ERR10176769.bam
132203-19-10	2019	ERR10176772	SAMEA111331034	ERX9713241	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/072/ERR10176772/ERR10176772_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/072/ERR10176772/ERR10176772_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176772/132203-19-10_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176772/132203-19-10_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/072/ERR10176772.bam
132203-19-3	2019	ERR10176774	SAMEA111331036	ERX9713243	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/074/ERR10176774/ERR10176774_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/074/ERR10176774/ERR10176774_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176774/132203-19-3_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176774/132203-19-3_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/074/ERR10176774.bam
132203-19-5	2019	ERR10176776	SAMEA111331038	ERX9713245	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/076/ERR10176776/ERR10176776_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/076/ERR10176776/ERR10176776_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176776/132203-19-5_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176776/132203-19-5_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/076/ERR10176776.bam
132203-19-6	2019	ERR10176777	SAMEA111331039	ERX9713246	PRJEB55855	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/077/ERR10176777/ERR10176777_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/077/ERR10176777/ERR10176777_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176777/132203-19-6_R1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR10176777/132203-19-6_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/077/ERR10176777.bam
